"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-11-26","    0","    0","12.75"," 1550"," 1611","0.00",,"0.0","0.0",,"75","32","  581","  230",,,"  225",,"28.0",,,"35.6",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-11-27","   70","   90","17.22"," 0852"," 0840","0.00",,"0.0","0.0",,"60","39","   73","  310",,,"  315",,"31.1",,,"46.1",,,,,,,"    1",,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-11-28","   80","   90","13.65"," 0952"," 0016","0.00",,"0.0","0.0",,"39","24","   97","   30",,,"   45",,"21.0",,,"27.5",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-11-29","   90","  100","6.93"," 2250"," 1713","0.00",,"0.0","0.0",,"51","26","  114","  230",,,"  180",,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-11-30","   70","   80","8.50"," 1152"," 1712","0.00",,"0.0","0.0",,"51","37","  262","  230",,,"  225",,"10.1",,,"15.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-01","  100","  100","6.49"," 1715"," 1918","0.09",,"0.0","0.0",,"45","38","    0","   60",,,"   90",,"12.1",,,"12.8","    1",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-02","   60","   60","11.41"," 1150"," 1400","0.00",,"0.0","0.0",,"52","31","  337","   20",,,"   45",,"17.0",,,"25.3","    1",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-03","    0","    0","11.63"," 1452"," 1346","0.00",,"0.0","0.0",,"56","23","  604","  230",,,"  225",,"21.0",,,"27.5",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-04","    0","    0","11.41"," 0951"," 1008","0.00",,"0.0","0.0",,"67","31","  603","  270",,,"  270",,"17.9",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-05","    0","    0","9.84"," 1453"," 1502","0.00",,"0.0","0.0",,"69","27","  602","  300",,,"  270",,"16.1",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-06","   50","   50","17.22"," 0951"," 1037","0.00",,"0.0","0.0",,"60","34","  565","   50",,,"   45",,"25.1",,,"35.6",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-07","  100","  100","17.00"," 2053"," 2052","0.05",,"0.4","0.0",,"39","31","   39","  360",,,"  360",,"28.0",,,"36.7","    1",,,"    1",,,,,,,,,,,"    1",,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-08","   20","    0","12.30"," 2353"," 0000","0.00",,"0.0","0.0",,"49","22","  600","  360",,,"  360",,"21.0",,,"27.5",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-09","    0","    0","11.86"," 1150"," 1023","0.00",,"0.0","0.0",,"72","30","  599","  300",,,"  315",,"19.9",,,"26.4",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-10","   30","   20","16.78"," 1953"," 2003","0.00",,"0.0","0.0",,"72","28","  581","   30",,,"   45",,"31.1",,,"39.1",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-11","   80","  100","21.25"," 0851"," 1343","0.01",,"0.1","0.0",,"28","11","    0","   30",,,"  360",,"29.1",,,"34.4",,,,,,,,,"    1",,,,,,,,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-12","    0","    0","9.40"," 1351"," 1407","0.00",,"0.0","0.0",,"41","7","  598","  270",,,"  270",,"17.0",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-13","   50","   60","6.93"," 2254"," 2342","0.00",,"0.0","0.0",,"52","13","  570","  170",,,"  225",,"12.1",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-14","   30","   30","11.18"," 1053"," 1443","0.00",,"0.0","0.0",,"55","22","  592","  300",,,"  270",,"17.9",,,"26.4",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-15","   20","   10","16.11"," 0340"," 0344","0.00",,"0.0","0.0",,"45","9","  571","  360",,,"  360",,"32.0",,,"46.1",,,,,,,"    1",,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-16","   80","  100","6.71"," 2050"," 2008","0.00",,"0.0","0.0",,"24","8","    0","  160",,,"  180",,"13.0",,,"15.0",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-17","   90","   90","8.72"," 2051"," 2210","0.00",,"0.0","0.0",,"37","13","  406","  160",,,"  135",,"14.1",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-18","   50","   60","15.88"," 1626"," 1638","0.00",,"0.0","0.0",,"62","17","  424","   10",,,"  360",,"31.1",,,"40.3","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-19","   50","   60","10.07"," 0312"," 2052","0.00",,"0.0","0.0",,"35","15","  450","   20",,,"  180",,"15.0",,,"19.5","    1",,,,,,,,,,,,,,,,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-20","    0","    0","10.07"," 1053"," 1028","0.00",,"0.0","0.0",,"61","18","  596","  280",,,"  270",,"17.9",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-21","   80","  100","19.91"," 1050"," 0220","0.01",,"0.1","0.0",,"26","4","    0","   30",,,"   45",,"25.9",,,"34.4",,,,,,,,,,,,,,,,,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-22","   40","   40","12.97"," 0250"," 0414","0.00",,"0.0","0.0",,"15","-2","  532","   10",,,"  360",,"21.0",,,"23.0",,,,,,,,,,,,,,,,,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-23","    0","    0","13.20"," 1451"," 1501","0.00",,"0.0","0.0",,"38","-1","  595","  220",,,"  225",,"17.9",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-24","    0","    0","15.21"," 1252"," 1259","0.00",,"0.0","0.0",,"58","19","  596","   10",,,"  360",,"25.1",,,"36.7",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-25","   10","   20","9.17"," 1150"," 1217","0.00",,"0.0","0.0",,"64","22","  595","  280",,,"  315",,"17.9",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-26","   30","   50","9.40"," 1251"," 1418","0.00",,"0.0","0.0",,"67","20","  579","  260",,,"  225",,"19.9",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-27","   70","   80","9.40"," 2151"," 2140","0.00",,"0.0","0.0",,"65","28","  515","  150",,,"  135",,"13.0",,,"17.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-28","   60","   80","8.50"," 1553"," 1608","0.07",,"0.0","0.0",,"59","34","  244","  210",,,"  225",,"14.1",,,"20.8",,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-29","   40","   50","11.63"," 1052"," 1000","0.01",,"0.0","0.0",,"52","28","  448","   10",,,"  360",,"23.0",,,"30.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-30","  100","   90","9.84"," 2022"," 2013","0.07",,"0.3","0.0",,"48","27","  256","   50",,,"   45",,"23.0",,,"30.0","    1",,,"    1",,"    1",,,,,,,"    1",,"    1","    1","    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1989-12-31","   20","    0","10.74"," 1528"," 1529","0.00",,"0.0","0.0",,"48","22","  574","  280",,,"  270",,"17.9",,,"27.5","    1",,,,,,,,,,,,,,,,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-01","    0","    0","12.53"," 1254"," 1352","0.00",,"0.0","0.0",,"53","20","  598","  210",,,"  180",,"25.9",,,"34.4",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-02","   30","   30","15.66"," 1550"," 1527","0.00",,"0.0","0.0",,"59","29","  489","  230",,,"  225",,"21.0",,,"28.9","    1","    1",,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-03","   40","   40","18.57"," 1251"," 1142","0.00",,"0.0","0.0",,"56","31","  453","  250",,,"  225",,"36.0",,,"49.4","    1","    1",,,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-04","   60","   60","8.05"," 0350"," 0517","0.00",,"0.0","0.0",,"49","21","  457","  340",,,"  360",,"15.0",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-05","   10","    0","10.29"," 1651"," 1723","0.00",,"0.0","0.0",,"53","19","  572","  360",,,"  360",,"23.0",,,"30.0",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-06","   20","   40","8.28"," 0351"," 1401","0.00",,"0.0","0.0",,"49","19","  601","  340",,,"  315",,"13.0",,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-07","    0","    0","9.40"," 1351"," 1137","0.00",,"0.0","0.0",,"63","17","  602","  330",,,"  315",,"17.0",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-08","   50","   70","11.63"," 1550"," 1438","0.00",,"0.0","0.0",,"67","23","  518","  270",,,"  225",,"19.9",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-09","   40","   20","10.51"," 1050"," 1044","0.00",,"0.0","0.0",,"67","37","  550","   20",,,"  360",,"21.0",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-10","   10","   10","12.53"," 1450"," 1423","0.00",,"0.0","0.0",,"75","35","  604","  220",,,"  225",,"21.9",,,"30.0",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-11","   20","   40","12.08"," 1251"," 1158","0.00",,"0.0","0.0",,"62","26","  605","   60",,,"   45",,"23.0",,,"30.0",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-12","   10","    0","8.50"," 1051"," 1115","0.00",,"0.0","0.0",,"51","25","  607","   60",,,"   45",,"17.9",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-13","   30","   10","14.32"," 1051"," 1043","0.00",,"0.0","0.0",,"60","31","  582","  220",,,"  225",,"23.9",,,"34.4",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-14","    0","    0","10.51"," 1152"," 1201","0.00",,"0.0","0.0",,"71","30","  609","  270",,,"  270",,"17.9",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-15","    0","    0","12.97"," 2253"," 2327","0.00",,"0.0","0.0",,"69","32","  604","  170",,,"  180",,"23.0",,,"32.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-16","   70","   70","9.84"," 0150"," 0003","0.01",,"0.0","0.0",,"68","45","  383","  180",,,"  180",,"21.0",,,"30.0",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-17","   10","    0","8.95"," 2350"," 1333","0.00",,"0.0","0.0",,"63","33","  613","   70",,,"  270",,"16.1",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-18","  100","  100","24.61"," 1606"," 1316","0.30",,"0.5","0.0",,"45","32","    0","   60",,,"   45",,"34.9",,,"42.5",,,"    1","    1",,"    1",,,,,,,"    1","    1","    1","    1","    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-19","   80","   80","12.75"," 1537"," 0113","0.05",,"0.0","0.0",,"40","30","  368","  280",,,"   45",,"21.9",,,"31.1","    1",,,,,"    1",,,,,,,"    1","    1","    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-20","   30","   50","8.95"," 1053"," 1019","0.00",,"0.0","0.0",,"48","26","  616","  280",,,"  270",,"15.0",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-21","   20","   30","9.17"," 1550"," 1527","0.00",,"0.0","0.0",,"53","24","  618","  290",,,"  270",,"14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-22","   80","  100","11.86"," 1550"," 1542","0.00",,"0.0","0.0",,"66","28","  511","  230",,,"  225",,"17.0",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-23","   90","  100","13.65"," 0450"," 1138","0.00",,"0.0","0.0",,"59","38","  281","  260",,,"  315",,"23.0",,,"32.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-24","   10","   10","17.90"," 1550"," 1029","0.00",,"0.0","0.0",,"53","25","  622","  350",,,"  360",,"32.0",,,"44.7",,,,,,,"    1",,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-25","   10","   10","11.86"," 1252"," 1212","0.00",,"0.0","0.0",,"54","20","  623","  290",,,"  270",,"17.9",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-26","   40","   60","16.11"," 1254"," 1506","0.00",,"0.0","0.0",,"72","30","  548","  260",,,"  225",,"23.9",,,"32.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-27","   90","  100","14.32"," 1254"," 1212","0.00",,"0.0","0.0",,"51","29","    0","   40",,,"   45",,"21.9",,,"33.3",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-28","   20","   30","11.86"," 1653"," 1523","0.00",,"0.0","0.0",,"52","19","  627","  290",,,"  270",,"25.1",,,"35.6",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-29","    0","    0","15.66"," 1152"," 1227","0.00",,"0.0","0.0",,"64","20","  629","  230",,,"  225",,"28.0",,,"36.7",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-30","    0","    0","14.32"," 0152"," 0152","0.00",,"0.0","0.0",,"62","28","  631","  310",,,"  315",,"23.9",,,"30.0",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-01-31","   80","   90","14.09"," 1152"," 1140","0.01",,"0.0","0.0",,"66","34","  143","  200",,,"  180",,"21.9",,,"27.5",,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-01","   80","   70","9.40"," 0153"," 1357","0.00",,"0.0","0.0",,"65","44","  313","  300",,,"  225",,"16.1",,,"30.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-02","   60","   70","10.29"," 1953"," 1919","0.00",,"0.0","0.0",,"61","28","  404","  250",,,"  225",,"23.0",,,"34.4",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-03","   40","   30","14.76"," 1150"," 1154","0.00",,"0.0","0.0",,"51","29","  521","  350",,,"  360",,"25.1",,,"35.6","    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-04","    0","    0","10.74"," 1651"," 1541","0.00",,"0.0","0.0",,"62","19","  639","  170",,,"  180",,"19.9",,,"27.5",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-05","   10","   10","20.36"," 1848"," 1858","0.00",,"0.0","0.0",,"66","28","  580","  240",,,"  270",,"34.9",,,"47.2",,,,,,,"    1",,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-06","    0","    0","12.08"," 2350"," 0013","0.00",,"0.0","0.0",,"67","29","  641","  260",,,"  270",,"25.1",,,"32.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-07","    0","    0","11.63"," 2350"," 2341","0.00",,"0.0","0.0",,"72","30","  643","  220",,,"  225",,"21.0",,,"28.9",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-08","   80","  100","17.00"," 1451"," 2224","0.00",,"0.0","0.0",,"72","43","  333","  250",,,"  270",,"28.0",,,"41.4",,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-09","   70","   80","10.29"," 0150"," 0154","0.34",,"0.0","0.0",,"54","34","  232","  290",,,"  270",,"17.9",,,"25.3","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-10","   10","   30","10.96"," 1152"," 1147","0.00",,"0.0","0.0",,"65","30","  632","  270",,,"  270",,"23.9",,,"32.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-11","   10","    0","9.62"," 1651"," 1625","0.00",,"0.0","0.0",,"71","30","  652","  170",,,"  180",,"15.0",,,"27.5",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-12","   70","  100","18.57"," 1251"," 1723","0.00",,"0.0","0.0",,"79","46","  514","  230",,,"  225",,"25.1",,,"34.4",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-13","  100","  100","14.09"," 0151"," 1349","0.00",,"0.0","0.0",,"76","44","  280","  220",,,"  225",,"19.9",,,"32.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-14","  100","  100","12.30"," 0438"," 0458","0.34",,"0.0","0.0",,"44","27","    0","   60",,,"   90",,"19.9",,,"30.0","    1",,"    1",,,"    1",,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-15","   60","   70","16.78"," 1453"," 1418","0.00",,"0.0","0.0",,"49","30","  347","  250",,,"  270",,"40.9",,,"60.8","    1","    1",,,,"    1","    1",,,,,,,,,,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-16","    0","    0","13.87"," 0551"," 1524","0.00",,"0.0","0.0",,"51","23","  661","  280",,,"  225",,"21.0",,,"28.9",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-17","    0","    0","15.66"," 1251"," 1652","0.00",,"0.0","0.0",,"60","22","  663","  200",,,"  180",,"25.1",,,"34.4",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-18","    0","    0","10.07"," 1550"," 1627","0.00",,"0.0","0.0",,"70","27","  662","  190",,,"  180",,"17.9",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-19","   70","   90","15.66"," 2252"," 2359","0.02",,"0.0","0.0",,"45","28","   54","  100",,,"   90",,"31.1",,,"39.1","    1","    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-20","   90","   90","16.33"," 0350"," 0201","1.17",,"0.0","0.0",,"55","37","  183","  120",,,"  135",,"33.1",,,"42.5","    1",,"    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-21","   30","   20","15.43"," 1752"," 1816","0.00",,"0.0","0.0",,"50","30","  565","  360",,,"  360",,"21.0",,,"34.4","    1","    1",,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-22","   70","   70","20.80"," 0351"," 0353","0.00",,"0.0","0.0",,"54","33","  500","  340",,,"  360",,"31.1",,,"42.5",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-23","    0","    0","9.40"," 1250"," 1323","0.00",,"0.0","0.0",,"65","30","  676","  240",,,"  270",,"17.0",,,"31.1",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-24","    0","    0","9.84"," 1451"," 1537","0.00",,"0.0","0.0",,"70","32","  678","  190",,,"  180",,"17.9",,,"26.4",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-25","   60","   70","16.55"," 2350"," 2354","0.00",,"0.0","0.0",,"76","42","  636","  190",,,"  180",,"23.9",,,"35.6",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-26","   80","   80","16.11"," 0054"," 0127","0.00",,"0.0","0.0",,"76","41","  632","  200",,,"  180",,"28.0",,,"32.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-27","  100","  100","15.43"," 2306"," 2127","0.27",,"0.0","0.0",,"57","36","    0","   10",,,"   45",,"25.1",,,"31.1","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-02-28","  100","  100","22.59"," 0915"," 1256","0.00",,"0.0","0.0",,"37","32","    9","   10",,,"  360",,"29.1",,,"34.4",,,,"    1",,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-03-01","   70","   90","9.40"," 0351"," 0146","0.00",,"0.0","0.0",,"47","30","  291","   20",,,"  360",,"16.1",,,"23.0",,,,,,,,,,,,,,,,,"    1",,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-03-02","   10","   30","6.49"," 2350"," 2128","0.00",,"0.0","0.0",,"63","29","  679","   40",,,"   45",,"10.1",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-03-03","   40","   50","10.29"," 2350"," 1146","0.00",,"0.0","0.0",,"65","29","  649","  160",,,"  135",,"14.1",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-03-04","   80","   80","10.07"," 1050"," 1027","0.00",,"0.0","0.0",,"74","45","  626","  260",,,"  270",,"17.9",,,"27.5",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-03-05","  100","  100","16.55"," 2312"," 2343","0.02",,"0.0","0.0",,"68","52","  141","  120",,,"  180",,"29.1",,,"40.3","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-03-06","   50","   50","17.00"," 1550"," 1610","0.00",,"0.0","0.0",,"70","45","  480","  230",,,"  225",,"33.1",,,"48.3","    1",,,,,,"    1",,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-03-07","    0","    0","9.62"," 1151"," 1726","0.00",,"0.0","0.0",,"70","36","  700","  230",,,"  270",,"17.0",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-03-08","   20","   10","9.40"," 1652"," 1643","0.00",,"0.0","0.0",,"81","34","  678","  250",,,"  270",,"19.9",,,"26.4",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-03-09","  100","  100","18.79"," 2255"," 2253","0.05",,"0.0","0.0",,"81","58","  226","  210",,,"  225",,"46.1",,,"71.4",,,"    1",,,,"    1",,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-03-10","  100","  100","9.40"," 2022"," 2022","0.15",,"0.0","0.0",,"66","54","   27","  160",,,"  180",,"17.9",,,"21.9","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-03-11","   40","   30","21.92"," 1252"," 1258","0.16",,"0.0","0.0",,"66","51","  603","  240",,,"  225",,"38.9",,,"54.1","    1",,"    1",,"    1",,"    1",,,,,,"    1",,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1990-03-12","   20","    0","14.54"," 1652"," 1534","0.00",,"0.0","0.0",,"80","45","  688","  210",,,"  225",,"23.9",,,"35.6",,,,,,,,,,,,,,,,,,,,
